ObjectID,GlobalID,Seating,Shelter,ETA Screen,Curb,Stop ID (NextBus),headway,Route_All,Route_1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Notes,Seating #,Route Map,Island?,Signage,any_signage,Signage_Comb,half,x,y,best_signage
2511,598b6ad5-3aef-4eab-8feb-fc18ee64c8d8,no,yes,no,clear,15656,10_min,"6, 7, 9, 9-r, L, N",6,7,9,9,L,N,,,,,,no,yes,metal_sign,yes,metal_sign,North,-122.4123479,37.78064781,0 metal_sign
2512,82a2ae2e-ae5f-44fa-a6f1-9db3e314d0c0,no,yes,no,clear,15647,10_min,"6, 9, 9-r, 21",6,9,9,21,,,,,,,,no,yes,metal_sign,yes,metal_sign,North,-122.4106223,37.78197046,0 metal_sign
2513,a1804828-3b28-4ea5-bd12-3149466ca0b1,no,yes,no,clear,,10_min,9,9,,,,,,,,,,,no,yes,no_sign,no,z_no_sign,North,-122.4101662,37.78237599,5 no_sign
2514,e640056b-ca65-4983-b0f6-dc75b3647c66,yes,yes,yes_working,clear,15648,10_min,"5, 5-r, 7",5,5,7,,,,,,,,6,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.4114338,37.7811998,0 metal_sign
2515,d94dcc1a-84c1-4444-b842-0216f8e04e09,no,no,no,clear,17563,10_min,"5, 5-r",5,5,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.412443,37.78114672,3 paint_on_metal_pole
2516,577e43de-52dc-4c82-a62f-3cf1792217b1,no,yes,yes_working,clear,17858,10_20_min,21,21,,,,,,,,,,,yes,no,shelter_marking,yes,shelter_marking,North,-122.4123584,37.78078708,1 shelter_marking
2517,b3854c4c-eaab-4907-b8da-cca1d51a770e,no,no,no,clear,13196,10_20_min,19,19,,,,,,,,,,,no,yes,metal_sign,yes,metal_sign,North,-122.4123943,37.78029255,0 metal_sign
2518,98b80447-d244-4a15-ae1e-030dcd4239e1,no,no,no,clear,17653,10_min,"5, 5-r",5,5,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4138363,37.78084352,0 metal_sign
2519,a8feef76-a519-42e0-989f-6e06f7bda5a3,yes,yes,yes_working,clear,17423,10_20_min,"19, 21",19,21,,,,,,,,,6,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.4145073,37.77906552,0 metal_sign
2520,b01b3d4e-72c8-4c67-9943-e7708231831f,yes,yes,no,clear,13209,10_20_min,"19, 83-x",19,83,,,,,,,,,4,yes,yes,paint_on_pavement,yes,paint_on_pavement,North,-122.4145697,37.77849316,4 paint_on_pavement
2521,c58670d0-35bf-41e1-8fbb-de4dfb97478c,no,no,no,clear,15651,10_min,"6, 7, 9, 9-l, 21",6,7,9,9l,21,,,,,,,no,yes,metal_sign,yes,metal_sign,North,-122.4149353,37.77855817,0 metal_sign
2522,b6bd1ffa-d47b-4b4e-824d-5575cf4ce195,yes,yes,no,clear,15071,10_20_min,19,19,,,,,,,,,,2,no,no,shelter_marking,yes,shelter_marking,North,-122.4151662,37.77924604,1 shelter_marking
2523,8d726bd0-49b0-4e15-8701-e375b92f4492,yes,yes,yes_working,clear,14848,10_20_min,19,19,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4165346,37.7789253,5 no_sign
2524,36d14a62-3a3a-4edd-9e1c-22575f77baf5,yes,yes,yes_working,clear,14819,10_min,"8, 8-ax, 8-bx",8,8,8,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4043909,37.79291624,1 shelter_marking
2525,b59c927e-8a4f-4282-9e60-05cc6db09959,yes,yes,yes_not_working,clear,16302,10_min,1,1,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4048314,37.79361083,1 shelter_marking
2526,1dbf2401-2367-4896-947d-fefcbe6efebc,no,no,no,clear,14021,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4045345,37.79443778,3 paint_on_metal_pole
2527,46c3b3df-c27d-43e6-8249-4a6c133f40db,yes,yes,yes_working,clear,14820,10_min,8,8,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4047386,37.79468654,5 no_sign
2528,9bf204f6-c229-40c2-aa95-343bd52bc6fa,no,no,no,clear,14018,10_min,1,1,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.4059882,37.7942716,0 metal_sign
2529,a7991351-3fc6-41c0-99f5-5b6ae614f173,yes,yes,yes_working,clear,16511,10_min,"30, 45, 91",30,45,91,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4078018,37.793805,1 shelter_marking
2530,ac1654be-9980-49ec-a661-d657635e4428,no,no,no,clear,,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4076299,37.79405759,3 paint_on_metal_pole
2531,904ac6d6-b616-413e-b1c8-bc20b745273c,yes,yes,yes_working,clear,14027,10_min,1,1,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4097431,37.79380287,1 shelter_marking
2532,1a305adc-6d60-4ce9-b624-2f7d0445832d,no,no,no,clear,,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4108455,37.79363398,3 paint_on_metal_pole
2533,92746ce3-fa6e-4879-821c-66ae45e7c061,no,no,no,clear,14030,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4124829,37.79343751,3 paint_on_metal_pole
2534,b995e0f7-9b78-4153-adb5-05a85b0fb3dd,no,no,no,clear,,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4146792,37.79315226,3 paint_on_metal_pole
2535,ec208b8d-918f-4379-8956-dc75f2e5ff0f,yes,yes,yes_working,clear,14864,10_20_min,27,27,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4160382,37.79293622,1 shelter_marking
2536,fa4ad0ca-3387-41aa-90da-f736ff2404ee,no,no,no,clear,14023,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4162795,37.79294232,3 paint_on_metal_pole
2537,9360c688-e7e2-41cb-ad75-022ce18e010f,yes,yes,yes_working,clear,15608,10_20_min,27,27,,,,,,,,,,4,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.417909,37.79293992,0 metal_sign
2538,def38d9b-3945-4241-851a-e454791a06ed,no,no,no,clear,14019,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4179335,37.79269933,3 paint_on_metal_pole
2539,4f8c9b5a-247b-440a-869e-4735c23b72f9,no,no,no,clear,14022,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4195586,37.79251587,3 paint_on_metal_pole
2540,775334f3-9a2c-40b0-b498-9d19210b6886,yes,yes,no,clear,16921,10_20_min,27,27,,,,,,,,,,2,yes,no,"paint_on_telephone_pole,shelter_marking",yes,combination,North,-122.4198336,37.79339646,1 shelter_marking
2541,83dddf39-b94f-4def-b1b0-d711eb8c9aa2,yes,yes,no,clear,14026,10_min,1,1,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4206937,37.79236782,1 shelter_marking
2542,b32044f7-f3cb-45a5-b946-1ef251e8f81d,yes,no,no,parking_obstructed,16926,10_20_min,27,27,,,,,,,,,,4,no,no,metal_sign,yes,metal_sign,North,-122.4213726,37.7931984,0 metal_sign
2543,dd40f1ce-0f22-4022-91fd-857042883ee7,no,no,no,clear,,10_20_min,19,19,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4212378,37.79344721,3 paint_on_metal_pole
2544,01a72fc4-f582-4261-b2e4-33f76c5d8241,no,no,no,clear,16007,10_20_min,19,19,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4213954,37.79364939,3 paint_on_metal_pole
2545,91411930-04b6-4627-9bf0-b137c11df1fb,yes,no,no,parking_obstructed,,10_20_min,27,27,,,,,,,,,,4,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.421266,37.79422066,3 paint_on_metal_pole
2546,db42b639-4687-4c8f-a841-eed443d1c130,yes,yes,yes_working,clear,15983,10_20_min,19,19,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.421763,37.79619538,5 no_sign
2547,a66afe72-2f84-411e-9e53-067685637ca3,yes,yes,yes_working,clear,15984,10_20_min,19,19,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4218395,37.79578758,1 shelter_marking
2549,c8d16dbd-1690-4ebf-8fd7-6fd38deea565,no,no,no,clear,,10_min,47,47,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4232898,37.79603762,5 no_sign
2550,e5e1c783-46cc-485f-8bd9-a945b0c9097c,no,no,no,clear,,10_min,49,49,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4225652,37.79240108,5 no_sign
2551,06bca352-a5b3-4c47-8ae3-4979225e0c4d,yes,yes,yes_working,clear,14031,10_min,1,1,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4230845,37.79206456,1 shelter_marking
2552,cd751302-e827-45c7-ab83-70c1d9e0ecd5,yes,yes,no,parking_obstructed,16917,10_20_min,10,10,,,,,,,,,,2,yes,no,paint_on_pavement,yes,paint_on_pavement,North,-122.4246521,37.79278334,4 paint_on_pavement
2553,f4c7bec6-d6b8-449f-a5b5-e5483a8e7f39,yes,yes,yes_working,clear,14016,10_min,1,1,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.424535,37.79187666,1 shelter_marking
2554,9b3eb204-0a70-4ca1-9c9e-3d3aee4c46a4,no,no,no,clear,,10_20_min,19,19,,,,,,,,,,,no,no,no_sign,no,z_no_sign,North,-122.4204943,37.78980165,5 no_sign
2555,b36cf7ae-4172-49ab-aac4-509395b41b2f,yes,yes,yes_working,clear,15996,10_20_min,19,19,,,,,,,,,,4,yes,no,shelter_marking,yes,shelter_marking,North,-122.4205577,37.78945136,1 shelter_marking
2556,09a68a0e-33c2-414b-bf4d-e51cccfa68db,no,no,no,clear,,10_min,30-x,30,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4001129,37.79227454,3 paint_on_metal_pole
2557,1e890065-fbc7-478f-a183-0b6887082b45,no,no,no,clear,,10_min,30-x,30,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.3985049,37.79250603,0 metal_sign
2558,7e11ba23-d73f-4b35-9c86-ddd0bc650e02,no,no,no,clear,,10_min,1-bx,1,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.3980555,37.79256148,0 metal_sign
2559,084719a5-7a47-4505-805a-966ba76a2904,no,no,no,clear,,10_min,38-ax,38,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.3978352,37.79259169,0 metal_sign
2560,32737b56-b1cd-4511-93c3-ded6a439471d,no,no,no,clear,,10_min,38-bx,38,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.3975611,37.7926761,0 metal_sign
2561,1a18de50-00ea-42b2-a677-a870a835ce80,no,no,no,clear,,10_20_min,31-ax,31,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.397595,37.79290641,0 metal_sign
2562,70f67cef-00af-46d8-8556-50a4f8556a61,no,no,no,clear,,10_20_min,31-bx,31,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.397646,37.79313205,0 metal_sign
2563,21656c14-2f22-4961-aec3-95aaf6e20b1d,yes,yes,yes_working,clear,14445,20_30_min,"41, 82-x",41,82,,,,,,,,,4,yes,no,"metal_sign,shelter_marking",yes,combination,North,-122.3963094,37.79393754,0 metal_sign
2564,a6e94b6a-162b-4b37-ad33-5145c7ac11c9,yes,yes,yes_working,clear,,20_30_min,"41, 82-x",41,82,,,,,,,,,4,yes,no,metal_sign,yes,metal_sign,North,-122.3977702,37.793814,0 metal_sign
2565,0e8ce402-2f98-43e0-bcec-678c08515f9b,yes,yes,yes_working,clear,16294,10_min,"1, 41, 82-x",1,41,82,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.3976132,37.79453008,1 shelter_marking
2566,2cfdfdb3-78d5-4803-85eb-c1fb379e9b8e,no,no,no,clear,14015,10_min,1,1,,,,,,,,,,,no,no,metal_sign,yes,metal_sign,North,-122.3969676,37.79538495,0 metal_sign
2567,85861972-1d91-484b-9801-fae7380165f6,no,no,no,clear,,10_min,"1, 41",1,41,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.3989255,37.79516212,3 paint_on_metal_pole
2568,058bbab4-df55-4e49-a300-36542d8991fb,yes,yes,no,clear,13084,10_20_min,"10, 12",10,12,,,,,,,,Metal chairs,8,yes,no,no_sign,no,z_no_sign,North,-122.4040686,37.79811659,5 no_sign
2569,48c63f4e-cbcd-4acb-a4d1-78ee9bfa1477,no,no,no,clear,15849,10_20_min,"10, 12",10,12,,,,,,,,,,no,no,"paint_on_metal_pole,paint_on_pavement",yes,combination,North,-122.4035848,37.79736977,3 paint_on_metal_pole
2570,2c8a952f-743c-4ff6-b63f-686801d8ef57,yes,yes,yes_working,clear,14822,10_min,8,8,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4050538,37.79610287,5 no_sign
2571,98ad4bb2-fa90-4c9a-aecd-8dec2da7d4ac,no,no,no,clear,14110,10_min,"30-x, 41",30,41,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4043186,37.79612496,3 paint_on_metal_pole
2572,a996881b-6a8f-4f6c-a7d1-2d17ef3e9f12,yes,yes,yes_working,clear,14025,10_min,"1, 30-x, 41",1,30,41,,,,,,,,2,yes,no,shelter_marking,yes,shelter_marking,North,-122.4029309,37.79467025,1 shelter_marking
2573,fca6c0ac-a7bf-49e7-bb35-7f4e8152f74f,no,no,no,clear,16307,10_min,1,1,,,,,,,,,,,no,no,paint_on_metal_pole,yes,paint_on_metal_pole,North,-122.4033269,37.7937979,3 paint_on_metal_pole
2574,c5e089a5-5037-4d97-9f75-002c466e102e,no,yes,no,clear,,10_20_min,43,43,,,,,,,,,,,no,yes,no_sign,no,z_no_sign,North,-122.4465467,37.77560147,5 no_sign
2575,62fa8077-77e6-4766-a67f-db3abc04bacd,yes,yes,yes_working,clear,15706,10_20_min,43,43,,,,,,,,,,4,yes,no,no_sign,no,z_no_sign,North,-122.4463564,37.77565572,5 no_sign
