stop_code,BS_ID,STOP_NAME,STOP_LAT,STOP_LONG,max_ons,log_max_ons
17304,7304,Geneva Ave&Carter SE-FS/BZ,37.70908,-122.4231,46,20..50
17310,7310,Roosevelt Way&Buena Vista Ter SE-FS,37.7667,-122.43828,,
17312,7312,Folsom St&24TH St SW-FS/BB,37.75244,-122.41413,,
17320,7320,3rd St&Fitzgerald Ave SE-NS/SB,37.72313,-122.39524,6,5..10
17321,7321,3rd St&Warriors Way NE-FS/SB,37.76905,-122.38923,21,20..50
17324,7324,3rd St&Gene Friend Way SW-FS/SB,37.76932,-122.38945,27,20..50
17325,7325,Garfield St&Byxbee St SW-NS/SB,37.71959,-122.46995,15,10..20
17326,7326,Garfield St&Vernon St SW-NS/SB,37.71959,-122.46816,20,20..50
17334,7334,Bay Shore Blvd&Blanken Ave SE-NS/BZ,37.71223,-122.40218,6,5..10
17342,7342,3rd St&Paul Ave SW-FS/SI,37.7222,-122.39578,43,20..50
17343,7343,3rd St&Carroll Ave NE-FS/SI,37.72549,-122.39422,140,100..200
17344,7344,3rd St&Carrol Ave SW-FS/SI,37.72524,-122.39439,40,20..50
17345,7345,3rd St&Van Dyke Ave NE-FS/SI,37.72929,-122.3926,201,200..500
17346,7346,3rd St&Williams Ave SW-FS/SI,37.72921,-122.39268,154,100..200
17347,7347,3rd St&Gilman Ave NE-FS/SI,37.72245,-122.39561,205,200..500
17352,7352,3rd St&Evans Ave NE-FS/SI,37.74273,-122.38792,98,50..100
17353,7353,3rd St&Marin St SE-NS/SI,37.749,-122.38745,110,100..200
17354,7354,3rd St&23rd St NE-FS/SI,37.75541,-122.388,11,10..20
17355,7355,3rd St&20th St NE-FS/SI,37.76052,-122.38856,87,50..100
17356,7356,UCSF Medical Center (Mariposa) OB NE-FS/SI,37.76439,-122.38885,78,50..100
17357,7357,UCSF / Chase Center (16th Street) SE-NS/SI,37.7685,-122.38918,108,100..200
17358,7358,3rd St&Mission Rock St NE-FS,37.77298,-122.38968,91,50..100
17359,7359,3rd St&Mission Rock St SW-FS,37.77283,-122.38972,73,50..100
17360,7360,UCSF / Chase Center (16th Street) SW-FS/SI,37.76824,-122.38937,187,100..200
17361,7361,UCSF Medical Center (Mariposa) IB,37.76424,-122.38887,117,100..200
17362,7362,3rd St&20th St SW-FS/SI,37.76037,-122.38859,61,50..100
17363,7363,3rd St&23rd St SW-FS/SI,37.75526,-122.38805,8,5..10
17364,7364,3rd St&Marin St NW-NS/SI,37.7491,-122.38753,86,50..100
17365,7365,3rd St&Evans Ave SW-FS/SI,37.74273,-122.38803,144,100..200
17366,7366,4th Street & King St S-FS/SB,37.77615,-122.39394,16,10..20
17376,7376,Third Street&Le Conte Ave. SE-NS/PS,37.71877,-122.39746,3,2..5
17377,7377,Third Street&Marin St. SE-NS/SB,37.74895,-122.38742,6,5..10
17378,7378,Third Street&Marin St NW-NS/FL,37.7491,-122.38757,1,0..2
17381,7381,Third Street&Mariposa St. NE-FS/SB,37.76443,-122.38876,3,2..5
17382,7382,Third Street&Mariposa St. SW-FS/SB,37.76418,-122.38895,6,5..10
17390,7390,3rd St&Hudson/Innes Ave S-FS,37.73993,-122.38893,80,50..100
17391,7391,3rd St&Kirkwood/La Salle S-FS,37.73765,-122.38973,130,100..200
17392,7392,3rd St&Oakdale/Palou N-NS SI,37.73435,-122.39089,155,100..200
17393,7393,3rd St&Revere/Shafter S-FS,37.73229,-122.39161,112,100..200
17394,7394,3rd St&Le Conte Ave S-FS/SI,37.71864,-122.3977,29,20..50
17395,7395,Bay Shore Blvd&Arleta Ave/Blanken Ave N-NS/SI,37.71225,-122.40232,43,20..50
17396,7396,Bay Shore Blvd&Sunnydale Ave N-NS,37.70897,-122.40511,58,50..100
17397,7397,4th Street & King Street,37.77614,-122.39383,300,200..500
17398,7398,Bay Shore Blvd&Sunnydale Ave. N-FS,37.70894,-122.40504,851,500..1000
17399,7399,Bay Shore Blvd&Arleta Ave/Blanken Ave N-FS/SI,37.71223,-122.40234,200,200..500
17400,7400,3rd St&Le Conte Ave S-NS/SI,37.71881,-122.39747,141,100..200
17401,7401,3rd St&Revere/Shafter S-NS/SI,37.73226,-122.3915,205,200..500
17402,7402,3rd St&Oakdale/Palou N-FS/SI,37.73436,-122.39084,236,200..500
17403,7403,3rd St&Kirkwood/La Salle N-FS,37.73764,-122.38969,188,100..200
17404,7404,3rd St&Hudson/Innes Ave S-NS,37.73992,-122.38888,83,50..100
17405,7405,4TH STREET & KING STREET SE-NS,37.77625,-122.39393,5,5..10
17423,7423,Market St&Hyde St N-NS/BZ,37.77878,-122.41472,130,100..200
17428,7428,Newhall St&Faifax Ave W-NS/PS,37.74141,-122.38715,5,5..10
17431,7431,Silver Ave&Lisbon St NE-NS/PS,37.72861,-122.42857,8,5..10
17440,7440,METRO EAST,37.7529,-122.3869,170,100..200
17447,7447,The Embarcadero&Brannan St E-MB/SB,37.78455,-122.38795,73,50..100
17448,7448,19th Ave& Winston Dr NW-NS/SB,37.72726,-122.4751,78,50..100
17473,7473,3rd ST&22nd St FS NE-BZ,37.75807,-122.38824,4,2..5
17476,7476,Van Ness&North Point SW-FS-BZ,37.80484,-122.42535,15,10..20
17520,7520,Bay Shore Blvd&Visitacion Ave E-MB/BZ,37.70952,-122.40463,156,100..200
17523,7523,Pennsylvania AVE & 23 ST NS NW,37.75516,-122.39301,5,5..10
17524,7524,Pennsylvania AVE&25 ST NS NW,37.75262,-122.39276,11,10..20
17525,7525,25th AVE & Dakota NS SW,37.75235,-122.3947,2,2..5
